ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
11:08:34,JD100,1781262511,,4.227,DIGITUNDER,4,0.4201,0.0195,138,1976291539,won,1.43,1
11:08:37,JD100,1781262514,,4.236,DIGITOVER,5,0.4201,0.0195,137,1976296219,lost,-1.0,1
11:08:40,JD100,1781262517,,4.236,DIGITUNDER,4,0.4201,0.0195,102,1976300399,lost,-1.0,1
11:08:42,JD100,1781262518,,4.236,DIGITOVER,6,0.3177,0.0181,103,1976301479,lost,-1.0,1
11:08:44,JD100,1781262520,,4.228,DIGITUNDER,4,0.4201,0.0195,127,1976303519,won,1.43,1
11:08:49,JD100,1781262526,,4.230,DIGITUNDER,4,0.4201,0.0195,120,1976309859,lost,-1.0,1
11:08:51,JD100,1781262528,,4.229,DIGITOVER,6,0.3177,0.0181,160,1976311859,won,2.21,1
11:08:53,JD100,1781262529,,4.229,DIGITOVER,6,0.3177,0.0181,106,1976313259,won,2.21,1
11:08:55,JD100,1781262530,,4.224,DIGITOVER,5,0.4201,0.0195,156,1976314179,lost,-1.0,1
11:08:57,JD100,1781262533,,4.232,DIGITUNDER,4,0.4201,0.0195,93,1976317199,lost,-1.0,1
11:08:59,JD100,1781262534,,4.233,DIGITOVER,5,0.4201,0.0195,111,1976318019,lost,-1.0,1
11:09:01,JD100,1781262536,,4.233,DIGITOVER,6,0.3177,0.0181,137,1976319979,won,2.21,1
11:09:03,JD100,1781262537,,4.234,DIGITOVER,5,0.4201,0.0195,106,1976321019,won,1.43,1
11:09:05,JD100,1781262541,,4.232,DIGITOVER,6,0.3177,0.0181,149,1976326079,lost,-1.0,1
11:09:08,JD100,1781262545,,4.229,DIGITOVER,5,0.4201,0.0195,127,1976330739,lost,-1.0,1
11:09:12,JD100,1781262549,,4.231,DIGITUNDER,4,0.4201,0.0195,118,1976334859,lost,-1.0,1
11:09:16,JD100,1781262553,,4.229,DIGITUNDER,4,0.4201,0.0195,138,1976339239,lost,-1.0,1
11:09:20,JD100,1781262557,,4.231,DIGITOVER,6,0.3177,0.0181,99,1976343339,won,2.21,1
11:09:23,JD100,1781262558,,4.227,DIGITOVER,5,0.4201,0.0195,107,1976344439,lost,-1.0,1
11:09:29,JD100,1781262566,,4.225,DIGITOVER,5,0.4201,0.0195,93,1976358059,lost,-1.0,1
11:09:34,JD100,1781262571,,4.221,DIGITOVER,5,0.4201,0.0195,112,1976364039,won,1.43,1
11:09:36,JD100,1781262572,,4.219,DIGITOVER,5,0.4201,0.0195,114,1976364919,won,1.43,1
11:09:38,JD100,1781262573,,4.219,DIGITOVER,5,0.4201,0.0195,112,1976366419,won,1.43,1
11:09:42,JD100,1781262579,,4.220,DIGITUNDER,4,0.4201,0.0195,100,1976373519,won,1.43,1
11:09:46,JD100,1781262583,,4.224,DIGITOVER,6,0.3177,0.0181,94,1976378759,won,2.21,1
11:09:48,JD100,1781262584,,4.223,DIGITOVER,5,0.4201,0.0195,102,1976380039,won,1.43,1
11:09:50,JD100,1781262585,,4.223,DIGITOVER,5,0.4201,0.0195,118,1976381259,lost,-1.0,1
11:09:52,JD100,1781262587,,4.224,DIGITOVER,6,0.3177,0.0181,97,1976383299,lost,-1.0,1
11:09:59,JD100,1781262596,,4.221,DIGITUNDER,4,0.4201,0.0195,90,1976394199,lost,-1.0,1
11:10:02,JD100,1781262599,,4.220,DIGITOVER,6,0.3177,0.0181,119,1976397999,won,2.21,1
11:10:04,JD100,1781262601,,4.225,DIGITOVER,5,0.4201,0.0195,145,1976400679,lost,-1.0,1
11:10:06,JD100,1781262603,,4.221,DIGITUNDER,4,0.4201,0.0195,124,1976403059,lost,-1.0,1
11:10:08,JD100,1781262605,,4.222,DIGITOVER,5,0.4201,0.0195,109,1976405459,lost,-1.0,1
11:10:14,JD100,1781262611,,4.237,DIGITOVER,6,0.3177,0.0181,102,1976412419,lost,-1.0,1
11:10:17,JD100,1781262614,,4.236,DIGITOVER,6,0.3177,0.0181,369,1976415999,lost,-1.0,1
11:10:19,JD100,1781262615,,4.235,DIGITUNDER,4,0.4201,0.0195,113,1976416959,won,1.43,1
11:10:21,JD100,1781262616,,4.235,DIGITUNDER,4,0.4201,0.0195,112,1976417779,lost,-1.0,1
11:10:23,JD100,1781262617,,4.228,DIGITOVER,5,0.4201,0.0195,119,1976418839,lost,-1.0,1
11:10:25,JD100,1781262619,,4.225,DIGITOVER,5,0.4201,0.0195,119,1976421299,won,1.43,1
11:10:27,JD100,1781262620,,4.222,DIGITOVER,5,0.4201,0.0195,190,1976423639,won,1.43,1
11:10:29,JD100,1781262621,,4.218,DIGITOVER,6,0.3177,0.0181,114,1976424919,lost,-1.0,1
11:10:31,JD100,1781262623,,4.218,DIGITOVER,6,0.3177,0.0181,98,1976427399,won,2.21,1
11:10:33,JD100,1781262624,,4.218,DIGITOVER,5,0.4201,0.0195,113,1976428279,lost,-1.0,1
11:10:35,JD100,1781262626,,4.218,DIGITUNDER,4,0.4201,0.0195,114,1976431199,won,1.43,1
11:10:39,JD100,1781262636,,4.219,DIGITOVER,6,0.3177,0.0181,96,1976441699,lost,-1.0,1
11:10:41,JD100,1781262637,,4.219,DIGITUNDER,4,0.4201,0.0195,952,1976446379,won,1.43,2
11:10:46,JD100,1781262643,,4.217,DIGITOVER,5,0.4201,0.0195,103,1976451979,lost,-1.0,1
11:10:54,JD100,1781262651,,4.218,DIGITOVER,6,0.3177,0.0181,96,1976459639,lost,-1.0,1
11:10:58,JD100,1781262655,,4.215,DIGITUNDER,4,0.4201,0.0195,102,1976463599,lost,-1.0,1
11:11:03,JD100,1781262660,,4.206,DIGITOVER,6,0.3177,0.0181,121,1976469659,lost,-1.0,1
11:11:09,JD100,1781262666,,4.204,DIGITUNDER,4,0.4201,0.0195,99,1976477119,won,1.43,1
11:11:13,JD100,1781262670,,4.205,DIGITOVER,6,0.3177,0.0181,124,1976481479,lost,-1.0,1
11:11:16,JD100,1781262673,,4.213,DIGITUNDER,4,0.4201,0.0195,102,1976485039,won,1.43,1
11:11:18,JD100,1781262674,,4.209,DIGITUNDER,4,0.4201,0.0195,107,1976485919,lost,-1.0,1
11:11:20,JD100,1781262677,,4.205,DIGITUNDER,4,0.4201,0.0195,109,1976490139,won,1.43,1
11:11:22,JD100,1781262678,,4.203,DIGITUNDER,4,0.4201,0.0195,139,1976491059,lost,-1.0,1
11:11:24,JD100,1781262679,,4.197,DIGITOVER,6,0.3177,0.0181,101,1976493099,lost,-1.0,1
11:11:26,JD100,1781262683,,4.212,DIGITUNDER,4,0.4201,0.0195,108,1976497299,lost,-1.0,1
11:11:28,JD100,1781262685,,4.208,DIGITOVER,5,0.4201,0.0195,112,1976499679,lost,-1.0,1
11:11:32,JD100,1781262689,,4.213,DIGITOVER,5,0.4201,0.0195,104,1976503839,lost,-1.0,1
11:11:36,JD100,1781262693,,4.218,DIGITUNDER,4,0.4201,0.0195,116,1976508859,lost,-1.0,1
11:11:40,JD100,1781262697,,4.219,DIGITOVER,5,0.4201,0.0195,112,1976514359,won,1.43,1
11:11:42,JD100,1781262698,,4.224,DIGITOVER,6,0.3177,0.0181,108,1976515179,lost,-1.0,1
11:11:48,JD100,1781262705,,4.228,DIGITOVER,6,0.3177,0.0181,107,1976523119,won,2.21,1
11:11:50,JD100,1781262706,,4.226,DIGITOVER,5,0.4201,0.0195,108,1976523999,lost,-1.0,1
11:11:54,JD100,1781262711,,4.224,DIGITOVER,5,0.4201,0.0195,108,1976529959,won,1.43,1
11:11:56,JD100,1781262712,,4.224,DIGITOVER,5,0.4201,0.0195,103,1976530899,lost,-1.0,1
11:11:58,JD100,1781262714,,4.227,DIGITOVER,5,0.4201,0.0195,91,1976533039,lost,-1.0,1
11:12:01,JD100,1781262718,,4.222,DIGITOVER,5,0.4201,0.0195,108,1976538059,won,1.43,1
11:12:03,JD100,1781262720,,4.224,DIGITUNDER,4,0.4201,0.0195,105,1976540479,lost,-1.0,1
11:12:10,JD100,1781262727,,4.229,DIGITOVER,6,0.3177,0.0181,123,1976549099,lost,-1.0,1
11:12:12,JD100,1781262728,,4.229,DIGITUNDER,4,0.4201,0.0195,135,1976550619,lost,-1.0,1
11:12:14,JD100,1781262729,,4.229,DIGITOVER,6,0.3177,0.0181,112,1976551899,lost,-1.0,1
11:12:19,JD100,1781262736,,4.234,DIGITOVER,5,0.4201,0.0195,110,1976559899,lost,-1.0,1
11:12:25,JD100,1781262742,,4.249,DIGITOVER,6,0.3177,0.0181,128,1976569019,lost,-1.0,1
11:12:35,JD100,1781262752,,4.237,DIGITOVER,6,0.3177,0.0181,107,1976581899,won,2.21,1
11:12:37,JD100,1781262754,,4.236,DIGITOVER,6,0.3177,0.0181,100,1976584439,won,2.21,1
11:12:45,JD100,1781262762,,4.236,DIGITOVER,6,0.3177,0.0181,122,1976595119,lost,-1.0,1
11:12:52,JD100,1781262769,,4.248,DIGITOVER,6,0.3177,0.0181,102,1976604639,lost,-1.0,1
11:13:00,JD100,1781262777,,4.249,DIGITOVER,6,0.3177,0.0181,106,1976614819,lost,-1.0,1
11:13:02,JD100,1781262779,,4.240,DIGITOVER,6,0.3177,0.0181,99,1976616979,won,2.21,1
11:13:04,JD100,1781262780,,4.240,DIGITOVER,6,0.3177,0.0181,122,1976618179,lost,-1.0,1
11:13:06,JD100,1781262782,,4.239,DIGITOVER,5,0.4201,0.0195,301,1976621039,won,1.43,1
11:13:08,JD100,1781262785,,4.236,DIGITUNDER,4,0.4201,0.0195,124,1976624919,lost,-1.0,1
11:13:10,JD100,1781262786,,4.236,DIGITOVER,5,0.4201,0.0195,114,1976625899,lost,-1.0,1
11:13:12,JD100,1781262787,,4.236,DIGITUNDER,4,0.4201,0.0195,106,1976627459,won,1.43,1
11:13:14,JD100,1781262788,,4.235,DIGITUNDER,4,0.4201,0.0195,108,1976628939,won,1.43,1
11:13:16,JD100,1781262791,,4.231,DIGITUNDER,4,0.4201,0.0195,113,1976632219,lost,-1.0,1
11:13:19,JD100,1781262796,,4.217,DIGITUNDER,4,0.4201,0.0195,118,1976638479,lost,-1.0,1
11:13:21,JD100,1781262798,,4.218,DIGITOVER,6,0.3177,0.0181,100,1976640819,lost,-1.0,1
11:13:26,JD100,1781262803,,4.228,DIGITUNDER,4,0.4201,0.0195,119,1976647399,won,1.43,1
11:13:30,JD100,1781262807,,4.222,DIGITOVER,6,0.3177,0.0181,98,1976652319,lost,-1.0,1
11:13:34,JD100,1781262812,,4.223,DIGITUNDER,4,0.4201,0.0195,290,1976658359,lost,-1.0,1
11:13:41,JD100,1781262818,,4.215,DIGITOVER,5,0.4201,0.0195,99,1976665699,won,1.43,1
11:13:43,JD100,1781262819,,4.214,DIGITOVER,6,0.3177,0.0181,114,1976667079,lost,-1.0,1
11:13:45,JD100,1781262821,,4.213,DIGITUNDER,4,0.4201,0.0195,117,1976669519,lost,-1.0,1
11:13:49,JD100,1781262826,,4.216,DIGITUNDER,4,0.4201,0.0195,110,1976675859,lost,-1.0,1
11:13:51,JD100,1781262828,,4.220,DIGITOVER,5,0.4201,0.0195,107,1976678359,lost,-1.0,1
11:13:57,JD100,1781262834,,4.224,DIGITOVER,5,0.4201,0.0195,121,1976685859,lost,-1.0,1
11:13:59,JD100,1781262836,,4.223,DIGITUNDER,4,0.4201,0.0195,102,1976688699,lost,-1.0,1
11:14:01,JD100,1781262837,,4.223,DIGITOVER,6,0.3177,0.0181,98,1976690059,lost,-1.0,1
11:14:03,JD100,1781262839,,4.220,DIGITOVER,5,0.4201,0.0195,101,1976692179,won,1.43,1
11:14:05,JD100,1781262841,,4.224,DIGITOVER,6,0.3177,0.0181,136,1976694999,lost,-1.0,1
11:14:09,JD100,1781262846,,4.228,DIGITOVER,5,0.4201,0.0195,109,1976700959,won,1.43,1
11:14:14,JD100,1781262851,,4.230,DIGITOVER,5,0.4201,0.0195,111,1976707039,won,1.43,1
11:14:16,JD100,1781262852,,4.224,DIGITOVER,6,0.3177,0.0181,93,1976708699,lost,-1.0,1
11:14:18,JD100,1781262855,,4.221,DIGITUNDER,4,0.4201,0.0195,104,1976712499,lost,-1.0,1
11:14:20,JD100,1781262857,,4.216,DIGITOVER,5,0.4201,0.0195,98,1976715019,lost,-1.0,1
11:14:26,JD100,1781262863,,4.220,DIGITOVER,6,0.3177,0.0181,113,1976721879,lost,-1.0,1
11:14:33,JD100,1781262870,,4.223,DIGITOVER,5,0.4201,0.0195,93,1976731279,won,1.43,1
11:14:35,JD100,1781262871,,4.223,DIGITOVER,5,0.4201,0.0195,106,1976732539,lost,-1.0,1
11:14:37,JD100,1781262873,,4.223,DIGITUNDER,4,0.4201,0.0195,114,1976734619,lost,-1.0,1
11:14:41,JD100,1781262878,,4.221,DIGITOVER,6,0.3177,0.0181,124,1976740339,lost,-1.0,1
11:14:48,JD100,1781262885,,4.224,DIGITOVER,5,0.4201,0.0195,144,1976748019,lost,-1.0,1
11:14:53,JD100,1781262890,,4.225,DIGITUNDER,4,0.4201,0.0195,116,1976753859,lost,-1.0,1
11:14:59,JD100,1781262896,,4.232,DIGITOVER,5,0.4201,0.0195,108,1976760279,lost,-1.0,1
11:15:04,JD100,1781262901,,4.231,DIGITUNDER,4,0.4201,0.0195,126,1976767379,won,1.43,1
11:15:06,JD100,1781262903,,4.230,DIGITUNDER,4,0.4201,0.0195,169,1976769779,won,1.43,1
11:15:08,JD100,1781262904,,4.229,DIGITUNDER,4,0.4201,0.0195,150,1976770619,won,1.43,1
11:15:10,JD100,1781262905,,4.226,DIGITUNDER,4,0.4201,0.0195,106,1976771859,lost,-1.0,1
11:15:12,JD100,1781262909,,4.228,DIGITUNDER,4,0.4201,0.0195,120,1976776399,lost,-1.0,1
11:15:14,JD100,1781262911,,4.227,DIGITUNDER,4,0.4201,0.0195,121,1976778339,lost,-1.0,1
11:15:20,JD100,1781262917,,4.227,DIGITOVER,6,0.3177,0.0181,111,1976785119,lost,-1.0,1
11:15:22,JD100,1781262919,,4.229,DIGITOVER,5,0.4201,0.0195,107,1976787439,won,1.43,1
11:15:24,JD100,1781262920,,4.228,DIGITOVER,5,0.4201,0.0195,177,1976788419,lost,-1.0,1
11:15:26,JD100,1781262922,,4.234,DIGITUNDER,4,0.4201,0.0195,88,1976790479,lost,-1.0,1
11:15:28,JD100,1781262924,,4.243,DIGITUNDER,4,0.4201,0.0195,95,1976792799,lost,-1.0,1
11:15:30,JD100,1781262925,,4.243,DIGITOVER,5,0.4201,0.0195,137,1976794159,lost,-1.0,1
11:15:32,JD100,1781262928,,4.244,DIGITOVER,6,0.3177,0.0181,108,1976797759,lost,-1.0,1
11:15:34,JD100,1781262932,,4.245,DIGITUNDER,4,0.4201,0.0195,114,1976802779,won,1.43,1
11:15:42,JD100,1781262939,,4.246,DIGITOVER,5,0.4201,0.0195,111,1976811899,lost,-1.0,1
11:15:44,JD100,1781262941,,4.246,DIGITUNDER,4,0.4201,0.0195,105,1976814299,lost,-1.0,1
11:15:48,JD100,1781262945,,4.243,DIGITOVER,5,0.4201,0.0195,147,1976818379,lost,-1.0,1
11:15:50,JD100,1781262946,,4.244,DIGITUNDER,4,0.4201,0.0195,116,1976820039,lost,-1.0,1
11:15:52,JD100,1781262947,,4.244,DIGITOVER,6,0.3177,0.0181,140,1976821319,won,2.21,1
11:15:54,JD100,1781262948,,4.244,DIGITOVER,6,0.3177,0.0181,94,1976822499,lost,-1.0,1
11:15:57,JD100,1781262954,,4.243,DIGITUNDER,4,0.4201,0.0195,102,1976830799,won,1.43,1
11:16:01,JD100,1781262958,,4.242,DIGITOVER,6,0.3177,0.0181,112,1976834959,won,2.21,1
11:16:03,JD100,1781262959,,4.240,DIGITOVER,5,0.4201,0.0195,111,1976837259,lost,-1.0,1
11:16:11,JD100,1781262968,,4.228,DIGITOVER,5,0.4201,0.0195,125,1976847959,won,1.43,1
11:16:17,JD100,1781262974,,4.214,DIGITOVER,6,0.3177,0.0181,116,1976854439,lost,-1.0,1
11:16:19,JD100,1781262976,,4.213,DIGITOVER,5,0.4201,0.0195,109,1976856699,lost,-1.0,1
11:16:22,JD100,1781262979,,4.214,DIGITOVER,6,0.3177,0.0181,95,1976861199,won,2.21,1
11:16:24,JD100,1781262980,,4.214,DIGITOVER,5,0.4201,0.0195,119,1976862059,won,1.43,1
11:16:28,JD100,1781262985,,4.208,DIGITOVER,5,0.4201,0.0195,98,1976868559,won,1.43,1
11:16:30,JD100,1781262986,,4.206,DIGITOVER,6,0.3177,0.0181,92,1976869459,lost,-1.0,1
11:16:32,JD100,1781262989,,4.206,DIGITUNDER,4,0.4201,0.0195,118,1976873299,lost,-1.0,1
11:16:34,JD100,1781262991,,4.210,DIGITUNDER,4,0.4201,0.0195,122,1976876019,lost,-1.0,1
11:16:36,JD100,1781262992,,4.213,DIGITOVER,6,0.3177,0.0181,108,1976877139,lost,-1.0,1
11:16:39,JD100,1781262996,,4.216,DIGITUNDER,4,0.4201,0.0195,147,1976881919,lost,-1.0,1
11:16:41,JD100,1781262998,,4.220,DIGITUNDER,4,0.4201,0.0195,101,1976884539,lost,-1.0,1
11:16:43,JD100,1781262999,,4.216,DIGITOVER,5,0.4201,0.0195,111,1976885879,won,1.43,1
11:16:45,JD100,1781263001,,4.216,DIGITUNDER,4,0.4201,0.0195,125,1976888019,lost,-1.0,1
11:16:47,JD100,1781263004,,4.219,DIGITUNDER,4,0.4201,0.0195,108,1976891539,won,1.43,1
11:16:49,JD100,1781263006,,4.218,DIGITOVER,6,0.3177,0.0181,101,1976893759,lost,-1.0,1
11:17:12,JD100,1781263029,,4.208,DIGITUNDER,4,0.4201,0.0195,120,1976922879,lost,-1.0,1
11:17:16,JD100,1781263033,,4.209,DIGITOVER,5,0.4201,0.0195,117,1976927379,lost,-1.0,1
11:17:18,JD100,1781263034,,4.209,DIGITUNDER,4,0.4201,0.0195,120,1976928199,won,1.43,1
11:17:21,JD100,1781263038,,4.207,DIGITOVER,6,0.3177,0.0181,137,1976933259,lost,-1.0,1
11:17:23,JD100,1781263040,,4.211,DIGITUNDER,4,0.4201,0.0195,169,1976935899,lost,-1.0,1
11:17:26,JD100,1781263043,,4.212,DIGITOVER,5,0.4201,0.0195,117,1976939039,won,1.43,1
11:17:30,JD100,1781263047,,4.217,DIGITOVER,5,0.4201,0.0195,109,1976943839,won,1.43,1
11:17:32,JD100,1781263048,,4.216,DIGITOVER,5,0.4201,0.0195,115,1976945119,lost,-1.0,1
11:17:34,JD100,1781263050,,4.217,DIGITUNDER,4,0.4201,0.0195,120,1976947099,won,1.43,1
11:17:36,JD100,1781263052,,4.215,DIGITOVER,5,0.4201,0.0195,133,1976949439,won,1.43,1
11:17:38,JD100,1781263054,,4.214,DIGITUNDER,4,0.4201,0.0195,128,1976951579,lost,-1.0,1
11:17:40,JD100,1781263056,,4.215,DIGITOVER,6,0.3177,0.0181,108,1976954019,lost,-1.0,1
11:17:46,JD100,1781263063,,4.222,DIGITOVER,6,0.3177,0.0181,119,1976961599,lost,-1.0,1
11:17:49,JD100,1781263066,,4.225,DIGITOVER,6,0.3177,0.0181,109,1976965139,lost,-1.0,1
11:17:51,JD100,1781263068,,4.228,DIGITOVER,5,0.4201,0.0195,103,1976967439,won,1.43,1
11:17:53,JD100,1781263069,,4.228,DIGITOVER,5,0.4201,0.0195,116,1976968759,lost,-1.0,1
11:18:00,JD100,1781263077,,4.224,DIGITOVER,6,0.3177,0.0181,95,1976979499,lost,-1.0,1
11:18:09,JD100,1781263086,,4.220,DIGITUNDER,4,0.4201,0.0195,135,1976991479,lost,-1.0,1
11:18:12,JD100,1781263089,,4.224,DIGITUNDER,4,0.4201,0.0195,115,1976995139,won,1.43,1
11:18:14,JD100,1781263091,,4.233,DIGITOVER,5,0.4201,0.0195,123,1976997679,won,1.43,1
11:18:16,JD100,1781263092,,4.232,DIGITOVER,6,0.3177,0.0181,97,1976998339,won,2.21,1
11:18:18,JD100,1781263093,,4.231,DIGITOVER,6,0.3177,0.0181,103,1976999759,lost,-1.0,1
11:18:30,JD100,1781263107,,4.214,DIGITOVER,6,0.3177,0.0181,119,1977015239,won,2.21,1
11:18:32,JD100,1781263109,,4.214,DIGITUNDER,4,0.4201,0.0195,107,1977017399,won,1.43,1
11:18:35,JD100,1781263112,,4.214,DIGITOVER,5,0.4201,0.0195,100,1977021279,won,1.43,1
11:18:37,JD100,1781263114,,4.208,DIGITOVER,5,0.4201,0.0195,117,1977023519,lost,-1.0,1
11:18:40,JD100,1781263117,,4.210,DIGITUNDER,4,0.4201,0.0195,102,1977026959,lost,-1.0,1
11:18:42,JD100,1781263118,,4.209,DIGITOVER,6,0.3177,0.0181,115,1977028019,lost,-1.0,1
11:18:44,JD100,1781263121,,4.205,DIGITUNDER,4,0.4201,0.0195,111,1977031759,lost,-1.0,1
11:18:46,JD100,1781263122,,4.204,DIGITOVER,6,0.3177,0.0181,129,1977032759,lost,-1.0,1
11:18:48,JD100,1781263123,,4.204,DIGITUNDER,4,0.4201,0.0195,102,1977033939,won,1.43,1
11:18:50,JD100,1781263125,,4.205,DIGITUNDER,4,0.4201,0.0195,99,1977036679,won,1.43,1
11:18:52,JD100,1781263128,,4.198,DIGITOVER,6,0.3177,0.0181,117,1977039479,won,2.21,1
11:18:54,JD100,1781263129,,4.198,DIGITOVER,5,0.4201,0.0195,104,1977040899,lost,-1.0,1
11:18:56,JD100,1781263133,,4.204,DIGITUNDER,4,0.4201,0.0195,134,1977046619,won,1.43,1
11:19:01,JD100,1781263138,,4.204,DIGITOVER,5,0.4201,0.0195,124,1977051779,lost,-1.0,1
11:19:03,JD100,1781263139,,4.206,DIGITUNDER,4,0.4201,0.0195,119,1977053019,lost,-1.0,1
11:19:05,JD100,1781263142,,4.203,DIGITUNDER,4,0.4201,0.0195,128,1977057799,lost,-1.0,1
11:19:07,JD100,1781263143,,4.206,DIGITOVER,6,0.3177,0.0181,307,1977059619,lost,-1.0,1
11:19:09,JD100,1781263144,,4.206,DIGITUNDER,4,0.4201,0.0195,117,1977060919,lost,-1.0,1
11:19:11,JD100,1781263149,,4.206,DIGITUNDER,4,0.4201,0.0195,129,1977066039,lost,-1.0,1
11:19:13,JD100,1781263150,,4.207,DIGITOVER,5,0.4201,0.0195,110,1977066819,lost,-1.0,1
11:19:15,JD100,1781263152,,4.207,DIGITUNDER,4,0.4201,0.0195,101,1977068999,lost,-1.0,1
11:19:22,JD100,1781263159,,4.206,DIGITUNDER,4,0.4201,0.0195,116,1977077359,lost,-1.0,1
11:19:27,JD100,1781263164,,4.204,DIGITUNDER,4,0.4201,0.0195,106,1977082079,won,1.43,1
11:19:29,JD100,1781263166,,4.201,DIGITUNDER,4,0.4201,0.0195,103,1977084279,lost,-1.0,1
11:19:33,JD100,1781263170,,4.196,DIGITUNDER,4,0.4201,0.0195,116,1977088259,won,1.43,1
11:19:35,JD100,1781263171,,4.196,DIGITUNDER,4,0.4201,0.0195,103,1977089299,lost,-1.0,1
11:19:37,JD100,1781263172,,4.197,DIGITOVER,6,0.3177,0.0181,108,1977090019,lost,-1.0,1
11:19:39,JD100,1781263174,,4.198,DIGITUNDER,4,0.4201,0.0195,123,1977093119,won,1.43,1
11:19:41,JD100,1781263175,,4.191,DIGITUNDER,4,0.4201,0.0195,109,1977094899,won,1.43,1
11:19:43,JD100,1781263177,,4.193,DIGITUNDER,4,0.4201,0.0195,104,1977097179,won,1.43,1
11:19:45,JD100,1781263178,,4.192,DIGITUNDER,4,0.4201,0.0195,108,1977097879,lost,-1.0,1
11:19:47,JD100,1781263180,,4.194,DIGITUNDER,4,0.4201,0.0195,129,1977100099,lost,-1.0,1
11:19:49,JD100,1781263183,,4.194,DIGITOVER,6,0.3177,0.0181,96,1977103699,lost,-1.0,1
11:19:51,JD100,1781263186,,4.196,DIGITUNDER,4,0.4201,0.0195,173,1977106659,lost,-1.0,1
11:19:55,JD100,1781263192,,4.197,DIGITOVER,6,0.3177,0.0181,97,1977114039,lost,-1.0,1
11:19:57,JD100,1781263193,,4.200,DIGITUNDER,4,0.4201,0.0195,134,1977115499,lost,-1.0,1
11:19:59,JD100,1781263194,,4.200,DIGITOVER,6,0.3177,0.0181,88,1977116319,lost,-1.0,1
11:20:01,JD100,1781263197,,4.196,DIGITUNDER,4,0.4201,0.0195,102,1977120419,lost,-1.0,1
11:20:03,JD100,1781263199,,4.196,DIGITOVER,5,0.4201,0.0195,109,1977122139,lost,-1.0,1
11:20:05,JD100,1781263200,,4.197,DIGITUNDER,4,0.4201,0.0195,124,1977123339,won,1.43,1
11:20:07,JD100,1781263201,,4.196,DIGITUNDER,4,0.4201,0.0195,148,1977124979,lost,-1.0,1
11:20:09,JD100,1781263205,,4.191,DIGITOVER,5,0.4201,0.0195,120,1977129359,won,1.43,1
11:20:12,JD100,1781263209,,4.196,DIGITOVER,5,0.4201,0.0195,105,1977133519,won,1.43,1
11:20:14,JD100,1781263210,,4.197,DIGITOVER,6,0.3177,0.0181,187,1977134339,lost,-1.0,1
11:20:16,JD100,1781263213,,4.194,DIGITOVER,5,0.4201,0.0195,103,1977137819,lost,-1.0,1
11:20:25,JD100,1781263222,,4.196,DIGITOVER,5,0.4201,0.0195,123,1977147139,lost,-1.0,1
11:20:27,JD100,1781263223,,4.196,DIGITUNDER,4,0.4201,0.0195,98,1977148199,lost,-1.0,1
11:20:32,JD100,1781263229,,4.189,DIGITOVER,5,0.4201,0.0195,103,1977154859,lost,-1.0,1
11:20:38,JD100,1781263235,,4.193,DIGITUNDER,4,0.4201,0.0195,109,1977162319,won,1.43,1
11:20:42,JD100,1781263239,,4.190,DIGITOVER,6,0.3177,0.0181,94,1977167259,lost,-1.0,1
11:20:46,JD100,1781263243,,4.190,DIGITOVER,6,0.3177,0.0181,124,1977171599,won,2.21,1
11:20:48,JD100,1781263244,,4.189,DIGITOVER,5,0.4201,0.0195,98,1977172639,lost,-1.0,1
11:20:50,JD100,1781263245,,4.189,DIGITUNDER,4,0.4201,0.0195,104,1977174319,lost,-1.0,1
11:20:53,JD100,1781263250,,4.195,DIGITUNDER,4,0.4201,0.0195,115,1977179619,lost,-1.0,1
11:20:55,JD100,1781263251,,4.195,DIGITOVER,5,0.4201,0.0195,110,1977181179,won,1.43,1
11:21:00,JD100,1781263257,,4.197,DIGITUNDER,4,0.4201,0.0195,111,1977187479,won,1.43,1
11:21:02,JD100,1781263258,,4.197,DIGITUNDER,4,0.4201,0.0195,136,1977188479,lost,-1.0,1
11:21:04,JD100,1781263259,,4.197,DIGITOVER,5,0.4201,0.0195,122,1977189899,lost,-1.0,1
11:21:06,JD100,1781263260,,4.190,DIGITUNDER,4,0.4201,0.0195,113,1977191059,lost,-1.0,1
11:21:08,JD100,1781263263,,4.195,DIGITOVER,5,0.4201,0.0195,146,1977195319,won,1.43,1
11:21:10,JD100,1781263265,,4.192,DIGITUNDER,4,0.4201,0.0195,98,1977197979,won,1.43,1
11:21:12,JD100,1781263266,,4.192,DIGITUNDER,4,0.4201,0.0195,155,1977199099,won,1.43,1
11:21:14,JD100,1781263268,,4.190,DIGITOVER,6,0.3177,0.0181,132,1977201219,lost,-1.0,1
11:21:16,JD100,1781263269,,4.193,DIGITUNDER,4,0.4201,0.0195,119,1977202439,lost,-1.0,1
11:21:18,JD100,1781263270,,4.193,DIGITOVER,5,0.4201,0.0195,142,1977203719,lost,-1.0,1
11:21:21,JD100,1781263275,,4.194,DIGITOVER,5,0.4201,0.0195,152,1977209639,won,1.43,1
11:21:23,JD100,1781263278,,4.194,DIGITOVER,6,0.3177,0.0181,122,1977214799,lost,-1.0,1
11:21:28,JD100,1781263285,,4.191,DIGITOVER,5,0.4201,0.0195,92,1977222919,lost,-1.0,1
